name_0,name_1,area_km2,bws_score,bwd_score,iav_score,sev_score,bws_label,bwd_label,iav_label,sev_label
Ireland,Laoighis,668.526778081,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Offaly,394.467572075,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Tipperary,108.425155617,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Tipperary,229.75980122,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Wexford,83.3062949608,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Wicklow,27.9220044977,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Kildare,56.1200265153,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Kildare,789.52739974,0.2863712813182737,0.3529664361035617,1.749909621382156,1.9913357091063395,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Kilkenny,338.585901001,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Kilkenny,0.04653297654,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Limerick,3.54804901286,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Limerick,1647.07713771,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Limerick,474.960391221,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Limerick,37.3541238569,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Offaly,0.24115075107,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Offaly,2.22543336313,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Tipperary,415.325461484,0.0,0.0730440459464296,1.214431279193876,1.5466598624744612,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
